,CoSIR_Ideal,CoSIR_approx,Dynamic_Intervention_0.8,Dynamic_Intervention_0.5,Constant beta,Real
246,121017.88789384847,246564.24835936588,19978.12146688501,583074.8026596433,1.4631854510463573e-05,
247,122296.69245858987,241446.42777218518,18034.192146539117,522405.4347111277,1.2828252915067961e-05,
248,126839.62308572585,236418.81610049173,16279.376813892703,468031.4672068816,1.124697301598141e-05,
249,132020.77879402423,253132.32633357166,14695.284293502054,419303.0771870068,9.860610237395213e-06,
250,134352.24867390763,247818.8652820781,13265.31070192155,375636.8385432414,8.64513803986742e-06,
251,132618.155105604,242600.08885035937,11974.46598366375,336509.07301526936,7.5794915252735574e-06,
252,128302.87209425894,237475.07385032173,10809.217240178756,301449.8398738866,6.645202368865198e-06,
253,123795.9729501851,232442.86830818263,9757.347233987186,270037.5084864923,5.826078751579309e-06,
254,121226.92633979328,227502.49377883069,8807.826604507007,241893.8616591268,5.107924745623715e-06,
255,122023.12431102879,222652.94757326943,7950.698472056701,216679.68137642168,4.478294290114499e-06,
256,126181.68277201316,217893.20490031398,7176.974233299827,194090.77223296708,3.92627549300813e-06,
257,131397.06204668697,233101.3198579401,6478.539466214734,173854.381407782,3.44230152114503e-06,
258,134177.43962826423,228082.28335608155,5848.068966622817,155725.97743725195,3.017984801010205e-06,
259,132940.76933941426,223157.0937540963,5278.950032390917,139486.35326494157,2.645971656805615e-06,
260,128888.08402183924,218324.65066541373,4765.213196551818,124939.02207389484,2.319814866620656e-06,
261,124346.42039810405,213583.8342664329,4301.46968759637,111907.87723132555,2.033861928018967e-06,
262,121480.84864856214,208933.5073424583,3882.8549648393277,100235.09029608728,1.7831570966138915e-06,
263,121812.72461627693,204372.51724642504,3504.9777397419352,89779.22345939634,1.5633554998994183e-06,
264,125566.25526844453,199899.69777223404,3163.873951014822,80413.53501555923,1.370647837875259e-06,
265,130756.41501504168,213687.50241310502,2855.9652127965473,72024.4585006183,1.201694365480525e-06,
266,133942.27403281847,208980.71125639923,2578.021301725335,64510.238002913306,1.0535670127099882e-06,
267,133206.86866267893,204365.69536028034,2327.1262907640844,57779.70385135924,9.236986393181548e-07,
268,129446.68514679442,199841.22007892042,2100.647975629529,51751.174435930305,8.098385446631964e-07,
269,124905.1542863177,195406.03992980553,1896.2102740014786,46351.47132156512,7.100134616484031e-07,
270,121775.58708493471,191058.90034339024,1711.6683086992264,41515.03609239877,6.224933587615385e-07,
271,121663.34306892642,186798.53932888803,1545.085914026241,37183.13851847455,5.457614575399552e-07,
272,124996.81555218903,182623.68905846463,1394.7153297895488,33303.16668193005,4.784879458452761e-07,
273,130106.19794853941,195082.9045902484,1258.978870356659,29827.990643635432,4.195069313821432e-07,
274,133650.59887458166,208366.70314601835,1136.4523767567234,26715.39208327099,3.677962360509898e-07,
275,133415.3699387814,203665.5987950231,1025.8502784764553,23927.55311419152,3.2245968095828574e-07,
276,129975.48953276583,199059.29878487074,926.0121084385552,21430.598166819495,2.827115550723159e-07,
277,125468.3656061545,194546.4264375034,835.8903298551616,19194.18345782833,2.478629983565179e-07,
278,122107.16056150668,190125.5982381609,754.5393473789085,17191.12912354782,2.1731006339153018e-07,
279,121572.58228216066,185795.4255541714,681.1055873721807,15397.089600805959,1.9052324858632596e-07,
280,124476.12636243578,181554.51626463368,614.8185433099044,13790.258292279354,1.6703832158240343e-07,
281,129453.52941486049,177401.4763037127,658.3692095680185,16760.201475329002,1.4644827381485774e-07,
282,133306.7632840182,189352.26186286108,705.0043570597222,20369.300927089633,1.2839626679780256e-07,
283,133565.5787666008,184997.34842621296,754.942381489623,24754.88583259275,1.125694478888425e-07,
284,130471.43254038917,180733.33027728045,808.4171327505777,30083.685813913762,9.869352835588606e-08,
285,126032.32828885145,176558.7555098047,865.6790071410481,36558.074572339356,8.652802978080102e-08,
286,122471.67328746771,172472.1730378254,926.9961165752593,44423.6152981281,7.586211641708567e-08,
287,121537.84648120916,168472.13397763987,992.6555401843065,53978.16767780729,6.651094127369587e-08,
288,124006.26782980337,164557.19294898055,1062.9646640805474,65582.86257657786,5.8312442600358585e-08,
289,128805.19221706067,160725.90929827865,1138.2526154570749,79675.30214192782,5.112453525544811e-08,
290,132915.57514445327,171447.58365949045,1218.8717976204118,96785.39924623816,4.4822648281063185e-08,
291,133657.2331531404,167436.655510901,1305.1995330097245,117554.32881542254,3.9297566009928814e-08,
292,130931.60049605112,163511.99305319937,1397.6398217410886,142757.12086774982,3.4453535289148626e-08,
293,126593.39355955442,159672.10835499398,1496.6252237331937,173329.47451623558,3.0206606017805136e-08,
294,122865.3068823783,155915.52063444493,1602.6188730229164,210399.40327589642,2.6483176238877277e-08,
295,121556.38563081271,152240.75732403924,1716.1166334674888,255324.31844730713,2.3218716571005106e-08,
296,123588.6969111475,148646.3550643743,1837.6494056570252,309734.09450484125,2.035665187369995e-08,
297,128167.57432217484,145130.8606297988,1967.7855955288735,375580.50214357773,1.7847380764555086e-08,
298,132482.241841497,154726.12105840785,2107.133755886285,455193.0891808591,1.5647415996072343e-08,
299,133690.53522450532,151051.22069761457,2256.3454127804116,551341.0648242199,1.3718630794295453e-08,
300,131353.2590542097,147457.45860157046,2416.1180895195903,667299.9018140979,1.2027598097822155e-08,
301,127147.98678346103,143943.34433604262,2180.955194416778,597023.6996079887,1.0545011245793536e-08,
302,123284.30730872239,140507.39962976694,1968.6803842153947,534126.3840299998,9.245176075017545e-09,
303,121625.31435496213,137148.1591523369,1777.066090167699,477837.6317006933,8.105565623950625e-09,
304,123224.28171213878,133864.17123147007,1604.1015222346914,427466.6448009661,7.106429726277052e-09,
305,127546.59048202682,130653.99851235223,1447.9715763302925,382394.12111837044,6.230452728097222e-09,
306,132012.3126863377,139222.43465680856,1307.0377932898266,342064.99828460644,5.462453396748142e-09,
307,133666.17809809546,135871.1456026949,1179.821170103277,305981.9051577381,4.789121820487348e-09,
308,131733.87555498714,132595.5664393091,1064.9866433228515,273699.2574652052,4.198788739345927e-09,
309,127692.6087470967,129394.23177053194,961.3290820469932,244817.93912206948,3.68122330950941e-09,
310,123724.98634771323,126265.69214140854,867.7606436792819,218980.51494624605,3.227455796355792e-09,
311,121741.65026680053,123208.51456549842,783.2993599252954,195866.9247168239,2.82962212330954e-09,
312,122913.36180385832,120221.28300187162,707.0588333709812,175190.61259870545,2.4808275824454164e-09,
313,126947.6396283552,117302.59878421303,638.2389366165987,156695.04984324294,2.175027344861026e-09,
314,131511.59343832146,124939.32202923278,576.1174164417451,140150.61234314102,1.906921699987703e-09,
315,133585.3601658179,121895.94922552837,520.0423149586682,125351.77805548732,1.671864208271063e-09,
316,132071.15345280405,118922.72455871293,469.4251282719156,112114.61250346841,1.4657811754493454e-09,
317,128223.8407961985,116018.22935879507,423.7346308914883,100274.51352566606,1.285101052868114e-09,
318,124183.71398737436,113181.0635649919,382.4913011248999,89684.18916738422,1.1266925402944003e-09,
319,121902.33480175195,110409.84604120656,345.26228897349546,80211.84510988976,9.87810318513005e-10,
320,122655.79992036177,107703.21485081475,311.6568737461567,71739.56032179987,8.660474712167706e-10,
321,126375.56665913224,105059.8274929384,281.3223637382769,64161.83170443058,7.59293771632219e-10,
322,130986.067836678,111854.54728081051,253.9403949595053,57384.270402771945,6.656991109615236e-10,
323,133449.7926077487,109101.1536481243,229.2235900786191,51322.43417917835,5.836414348327036e-10,
324,132363.04908137387,106412.35053600722,206.91254253181555,45900.78181104779,5.11698632076536e-10,
325,128738.33863161717,103786.78226008925,186.77309415123256,41051.73688953395,4.4862388864500475e-10,
326,124656.9144652314,101223.11345208234,168.59387774931514,36714.84967602106,3.933240795391889e-10,
327,122104.26036428785,98720.02920152877,152.18409887401185,32836.04682836814,3.448408242650831e-10,
328,122451.04644449776,96276.2351656071,137.37153345877195,29366.959850790223,3.023338774964924e-10,
329,125834.65388399562,93890.45764887243,124.00072035625088,26264.324059942624,2.650665670947344e-10,
330,130441.8068653002,99926.92150107774,111.9313297892072,23489.440704824854,2.3239302711685816e-10,
331,133261.69461011735,97444.2074136835,101.0366905977577,21007.695638321205,2.0374700455238868e-10,
332,132607.82164301924,95020.63906529361,91.20246082824863,18788.12862161223,1.7863204580228847e-10,
333,129232.8598356381,92654.93519238991,82.32542771299752,16803.04795673893,1.5661289282565212e-10,
334,125141.06031699861,90345.83575001154,74.31242444781988,15027.685694035908,1.3730793984393236e-10,
335,122344.27571892626,88092.10191545809,67.07935239979805,13439.88915613686,1.2038261987263956e-10,
336,122298.17218659064,85892.51606771824,60.550298484051226,12019.844964392816,1.0554360646494538e-10,
337,125328.59526296072,83745.88174420028,54.65673844690584,10749.83215191518,9.25337301797587e-11,
338,129884.88762156495,89101.60259157575,49.336817694329454,9614.001304664554,8.112752167346372e-11,
339,133023.7926729486,94794.62848788362,44.534702118234065,8598.176992215134,7.112730417430041e-11,
340,132804.05311716243,92416.48595961991,40.19999210779993,7689.681036793704,6.23597676195038e-11,
341,129704.2606439315,90095.72554630802,43.04618470060778,9286.207974822879,5.4672965082846225e-11,
342,125632.67364239732,87831.07830863312,46.09388823888566,11214.064918653716,4.7933679438780225e-11,
343,122619.20517042148,85621.29741358444,49.35736946430468,13541.949217311903,4.2025114625814026e-11,
344,122195.92613687788,83465.15807305237,52.85190514783751,16352.772407342818,3.684487149726201e-11,
345,124860.51305664898,81361.45746107667,56.59385359007729,19746.587803998533,3.2303173179589006e-11,
346,129321.30755612312,79309.0146112429,60.60073118224012,23844.1148900122,2.8321309182692223e-11,
347,132739.28713170034,84350.79943650156,64.89129438591264,28790.979322397445,2.4830271297572013e-11,
348,132950.6837216969,82218.348626518,69.48562751492464,34762.80972191274,2.1769557640640798e-11,
349,130149.51996065024,80138.00629399806,74.40523672983024,41971.35833841189,1.9086124118004388e-11,
350,126128.31996399256,78108.59094537208,79.6731506844921,50671.8424687973,1.6733465137932206e-11,
351,122925.85486720993,76128.94313497662,85.31402829533741,61171.737259969326,1.4670807639684908e-11,
352,122142.77565561855,74197.92530973714,91.35427413709822,73841.28809909502,1.286240447071165e-11,
353,124432.95970347643,72314.42163871296,97.8221620044582,89126.05156031555,1.1276914865999608e-11,
354,128756.90247400216,70477.3378287143,104.74796721713673,107561.81649074942,9.886861292892197e-12,
355,132411.82794484845,74937.51270476746,112.16410828673831,129792.29879871318,8.668153248155723e-12,
356,133047.0405039089,73030.16637013544,120.10529860736753,156590.0406714426,7.599669754397158e-12,
357,130565.75345626865,71169.94710186076,128.60870887876666,188880.97061054845,6.662893320233707e-12,
358,126624.61262961852,69355.76313990526,137.71414102076352,227773.08452646164,5.841589020513501e-12,
359,123261.02210947096,67586.54425591111,147.46421439139175,274589.6747575458,5.121523134845417e-12,
360,122136.94553297262,65861.2415307196,157.90456517837822,330907.4407750769,4.490216468266899e-12,
361,124047.9485511981,64178.82712183091,142.53510677195683,295785.02863207675,3.9367280789416526e-12,
362,128197.27710530708,62538.29402176259,128.66161459416767,264385.1100329011,3.4514656647520965e-12,
363,132045.46724879296,66480.17432225587,116.1384811355216,236314.23700935885,3.0260193226668673e-12,
364,133092.8619754158,64777.9640057399,104.8342712863569,211220.32818555387,2.6530157998285934e-12,
365,130950.23539537528,63118.22263612529,94.63034291046642,188788.3637479306,2.3259907104416817e-12,
366,127118.21265506434,61499.94796260406,85.41960167825015,168736.51947365433,2.0392765038981486e-12,
367,123621.50104543552,59922.1584145095,77.10537709240596,150812.69687435264,1.7879042425588112e-12,
368,122176.45467749899,58383.89283382459,69.60040791084326,134791.41032973782,1.5675174869368503e-12,
369,123706.9744180539,56884.21020168422,62.825926319435496,120470.99564674984,1.3742967958598553e-12,
370,127647.73884672961,55422.18935961081,56.710831243453356,107671.10778205116,1.2048935331505815e-12,
371,131644.60939599646,58903.073889475956,51.19094212190479,96230.4785126299,1.0563718336545808e-12,
372,133088.31994114662,57386.929039687624,46.20832531338053,86004.90763897709,9.261577228494262e-13,
373,131300.42071538992,55908.934361399806,41.71068606418695,76865.46386870014,8.119945082463405e-13,
374,127605.83244199841,54468.174985445534,37.65081965757497,68696.87386842744,7.119036694891451e-13,
375,124004.087120052,53063.75563906552,33.986115983931505,61396.08010232956,6.241505693513337e-13,
376,122259.14737423128,51694.80035127352,30.67811233242021,54870.95001097329,5.472143913812697e-13,
377,123411.04614608746,50360.452155370884,27.692089710618216,49039.12083897013,4.797617831959643e-13,
378,127113.24369999238,49059.872789171095,24.99670845550286,43826.96600814797,4.2062374864516466e-13,
379,131213.95082506377,52131.404677432394,22.563679311491963,39168.670368451,3.6877538837236564e-13,
380,133034.03701367995,50783.33978108522,20.36746652346003,35005.40295445989,3.233181376639618e-13,
381,131613.97407585406,49469.449914409255,18.385019828642037,31284.577043631296,2.834641937572591e-13,
382,128084.24519264937,48188.90408078997,16.595532534629214,27959.18836455901,2.4852286272280155e-13,
383,124405.5805271174,46940.889648469485,14.98022314443119,24987.223250449624,2.1788858930390059e-13,
384,122382.71862634081,45724.612042809815,13.522138236706029,22331.129384470303,1.9103046226293138e-13,
385,123160.719834088,44539.294438100704,12.205974532333798,19957.342548750454,1.6748301335546768e-13,
386,126598.34790569518,43384.17744932099,11.017918279870395,17835.86347594231,1.4683815047266922e-13,
387,130758.41530124033,46092.739996814584,9.9455002741834,15939.87951899281,1.2873808514820525e-13,
388,132931.09434005196,44895.967618933864,8.977464986643266,14245.426408091815,1.1286913185896677e-13,
389,131888.7839118632,43729.7341279366,8.103652433347317,12731.085859953404,9.895627165753626e-14,
390,128550.28226272867,42593.28794335364,7.314891541541789,11377.715249392897,8.675838592074879e-14,
391,124822.79075368869,41485.89453741767,6.602903895084088,10168.20595176522,7.606407761220806e-14,
392,122544.74549650669,40406.83612496023,5.960216848717697,9087.26732192828,6.668800763860603e-14,
393,122956.14625172911,39355.41135461332,5.380085099260704,8121.2335952225285,5.846768280659465e-14,
394,126107.1878392996,38330.93500160773,4.8564198905668015,7257.891282338688,5.1260639713482557e-14,
395,130283.08240639075,40718.06232501621,4.383725109236292,6486.32488632532,4.4941975766809226e-14,
396,132781.0307173016,39657.04801269285,3.95703960037581,5796.778999463166,3.9402184543811305e-14,
397,132123.00150514217,38623.26428904721,3.5718850979863626,5180.535043097642,3.454525797620034e-14,
398,129000.85390974849,37616.03393772974,3.2242192234874154,4629.801097276666,3.028702246991703e-14,
399,125252.53634354631,36634.69545443393,2.910393059076563,4137.61343144321,2.6553680123773397e-14,
400,122742.70073157075,35678.602742381656,2.627112850638701,3697.748494499566,2.3280529765381507e-14,
401,122797.09489102988,34747.12481036051,2.8131087405968995,4451.287385676957,2.041084563911646e-14,
402,125643.44199443585,33839.6454735097,3.012272869772373,5358.353026826736,1.789489431307251e-14,
403,129793.11757150211,35942.43316089373,3.2255375292504778,6450.210831771879,1.5689072767388613e-14,
404,132585.8455601828,38175.04762543562,3.453901014723019,7764.486942189663,1.3755152726473519e-14,
405,132315.0641415371,37176.58726124644,3.6984322994761767,9346.459393966545,1.205961813893122e-14,
406,129432.95522077753,36203.87530309687,3.9602760382126556,11250.610084696782,1.0573084323297402e-14,
407,125691.65032077594,35256.266817426964,4.240657925129444,13542.489639748077,9.269788713016804e-15,
408,122973.97255465631,34333.13202654763,4.540890431331063,16300.957419000239,8.127144374951455e-15,
409,122682.9979150964,33433.85600555533,4.862378948433091,19620.870907253397,7.125348563614583e-15,
410,125210.32761144657,32557.83838235284,5.206628367112429,23616.31287272442,6.247039527128836e-15,
411,129293.69790474999,34576.47987879546,5.575250121396003,28424.461260782595,5.476995617139741e-15,
412,132347.97782940386,36719.50374899883,5.969969731659409,34210.22611659935,4.8018714880702835e-15,
413,132463.72277353893,35756.051559763735,6.392634881641421,41171.80017939482,4.20996681388323e-15,
414,129843.68375572251,34817.54010698722,6.8452240672790765,49547.29537575755,3.6910235140675884e-15,
415,126136.98356587606,33903.34143181307,7.329855857844394,59622.66634259547,3.2360479746474673e-15,
416,123235.879424116,33012.842458525985,7.848798812729371,71741.15418325372,2.837155183191878e-15,
417,122612.98151923461,32145.44469122166,8.40448210029424,86314.51837402287,2.4874320765870042e-15,
418,124810.59004030045,31300.56391391096,8.99950686847938,103836.36096207186,2.1808177333017957e-15,
419,128789.94259001159,30477.62989419454,9.636658420399725,124897.88287842747,1.9119983338034335e-15,
420,132070.28692779562,32362.851626035434,10.31891925190646,150206.44390397484,1.676315068720691e-15,
421,132568.06722861264,31511.316138007598,9.314537168644346,134205.40185682013,1.469683398745554e-15,
422,130230.25352739042,30681.923612232684,8.407915640099372,119907.79943266953,1.2885222669964423e-15,
423,126585.40738703171,29874.1119994424,7.58953923939091,107132.51454279211,1.1296920370487896e-15,
424,123525.68384390608,29087.332794573293,6.850818713971161,95717.63832516088,9.90440081059898e-16,
425,122585.9039275432,28321.050748809543,6.184000837455709,85518.44612222887,8.683530749961124e-16,
426,124446.51471883286,27574.743585628108,5.582087035916613,76405.58089246467,7.613151742085084e-16,
427,128286.84660408455,26847.901720919006,5.038759934588557,68263.42718887975,6.674713445135512e-16,
428,131756.01998503722,28505.687466544037,4.548317054065654,60988.65601188526,5.851952132832559e-16,
429,132627.54960562265,27753.785350355087,4.105610960102936,54488.92281773277,5.130608833840097e-16,
430,130590.0142671011,27021.5126260547,3.7059952388696566,48681.70275251354,4.498182214818746e-16,
431,127033.81933936362,26308.367517890503,3.345275730641297,43493.24879990297,3.9437119244515446e-16,
432,123840.6021513981,25613.860515381228,3.0196665101068527,38857.659992642395,3.4575886436579274e-16,
433,122600.38461873947,24937.51410335776,2.725750151285368,34716.04815659235,3.0313875500464773e-16,
434,124119.93231021786,24278.862496309164,2.460441860014416,31015.792844721887,2.657722310440905e-16,
435,127789.21834922835,23637.45137706305,2.220957097564942,27709.87518843169,2.3301170710775795e-16,
436,131408.77297492797,25094.740805735368,2.004782355577681,24756.28235613266,2.0428942269843258e-16,
437,132642.0043213029,24431.37136654951,1.8096487755908566,22117.475174150684,1.7910760255131114e-16,
438,130920.4715417217,23785.380022737416,1.6335083362840304,19759.91224212985,1.5702982987539963e-16,
439,127479.14871866492,23156.3198056221,1.4745123585122586,17653.624572705947,1.3767348297587047e-16,
440,124177.81427475085,22543.754806868787,1.3309921025309568,15771.835411117145,1.2070310417929532e-16,
441,122654.83455396754,21947.25992795322,1.2014412537703458,14090.620451724983,1.058245861410456e-16,
442,123832.24031812935,21366.42063404135,1.0845001133394572,12588.604171578614,9.278007477992052e-17,
443,127301.62631098699,20800.832712276704,0.9789413273316908,11246.68845204212,8.134350050464181e-17,
444,131032.4447194884,22081.490253174397,0.883657005154231,10047.810063399776,7.131666028556254e-17,
445,132611.664675658,21496.661075567292,0.7976470916821536,8976.723949062949,6.252578267142674e-17,
446,131219.30884279445,20927.19899031049,0.7200088711974425,8019.809569839546,5.481851622075903e-17,
447,127918.36354032185,20372.7066242662,0.6499274929517985,7164.897858591557,4.806128915550378e-17,
448,124534.47116079213,19832.79654191991,0.5866674189145299,6401.11659501278,4.213699447804869e-17,
449,122747.48270595753,19307.091014806458,0.5295647039455496,5718.752242360614,3.6942960433257126e-17,
450,123584.42043475778,18795.221795310787,0.47802002737021976,5109.126495615485,3.2389171142336445e-17,
451,126828.35136292149,18296.829894816958,0.4314924028190808,4564.485976269867,2.839670657100802e-17,
452,130631.1844976268,19421.96858793705,0.3894935003142476,4077.9036750563364,2.4896374795645922e-17,
453,132537.17424786277,18906.71540462775,0.3515825210100202,3643.1908924662453,2.1827512863695846e-17,
454,131484.4106272806,18405.037132329748,0.31736157079567723,3254.818559731396,1.9136935466529466e-17,
455,128348.47947865099,17916.581091647735,0.28647148420416596,2907.846941693804,1.6778013204574762e-17,
456,124907.70206433209,17441.0035041006,0.2585880547966292,2597.862829153777,1.4709864470475527e-17,
457,122876.39986593522,16977.969281378955,0.2334186324588225,2320.9234231923792,1.2896646945107844e-17,
458,123377.06618236643,16527.15181883959,0.21069905189641616,2073.506198798732,1.1306936427632678e-17,
459,126373.34843533959,16088.232793195608,0.19019086009225986,1852.4641109604863,9.91318223431894e-18,
460,130209.33443643346,17076.510607664513,0.17167881362643042,1654.9855741489853,8.691229727855799e-18,
461,132419.59189510214,16622.81507853163,0.18383340679686636,1989.362974449937,7.619901702286627e-18,
462,131713.8864262474,16181.100525253476,0.1968485262388066,2391.292499660415,6.680631368702206e-18,
463,128766.56943769593,15751.054401486854,0.21078509586750324,2874.418462814825,5.857140581104195e-18,
464,125294.62077310277,15332.37211164128,0.22570835291548053,3455.1398323176195,5.135157725890496e-18,
465,123039.52049196407,14924.756819376194,0.24168815330849963,4153.165814116442,4.502170385809941e-18,
466,123210.40873452046,14527.919260130127,0.2587992986616411,4992.183240895688,3.94720849189671e-18,
467,125940.21768219075,14141.577557629958,0.27712188642616276,6000.658158498591,3.4606542052713925e-18,
468,129771.36947752835,15009.46681669412,0.29674168482617985,7212.798434486987,3.0340752339402858e-18,
469,132260.39109824997,15930.473736996106,0.3177505343402269,8669.709504837823,2.6600786958683937e-18,
470,131906.0956804894,15506.581086278402,0.34024677760704564,10420.781677722654,2.3321829956811695e-18,
471,129169.77568519687,15093.904263389555,0.36433571976797524,12525.354907242716,2.044705494537557e-18,
472,125692.33120800857,14692.149853514928,0.3901301214008005,15054.715839043067,1.792664026422573e-18,
473,123234.66131364086,14301.031941129599,0.41775072635246874,18094.492443245108,1.5716905540748347e-18,
474,123084.34393212598,13920.271927709022,0.44732682694146797,21747.523940716103,1.377955468151832e-18,
475,125532.17900327996,13549.598353364761,0.4789968691755382,26137.29826687133,1.208101217689906e-18,
476,129321.83618736528,14380.379696839453,0.5129091008177499,31412.066280725227,1.0591841216330295e-18,
477,132061.45291255962,15261.965690518002,0.5492222653345145,37749.76158176628,9.28623352987547e-19,
478,132059.67479401725,14855.333120507632,0.5881063449738946,45363.87736627914,8.141562114661346e-19,
479,129555.32627612095,14459.476414700806,0.629743356452509,54510.47736790409,7.137989094678505e-19,
480,126097.93458289691,14074.11308372194,0.6743282029756495,65496.54654488247,6.25812191790526e-19,
481,123459.5371644657,13698.967881202501,0.6086931071939412,58508.16326649798,5.486711932435377e-19,
482,122998.45931585657,13333.772626704958,0.54944654113949,52265.220781360265,4.810390117744029e-19,
483,125152.06198969051,12978.266032510004,0.4959666833448059,46688.24627359737,4.217435391148442e-19,
484,128865.28723764422,13773.303619829543,0.4476922367423697,41706.23112437247,3.697571474068519e-19,
485,131825.0491635349,14616.921683613395,0.4041165375801038,37255.73116657201,3.2417887976517904e-19,
486,132173.5504456184,14226.990916788798,0.36478223773985824,33280.062232822915,2.842188361275187e-19,
487,129920.53855783599,13847.408779219591,0.32927650464731195,29728.580975072928,2.4918448378930393e-19,
488,126508.53160679624,13477.903443386882,0.29722668839401456,26556.04197351921,2.184686553761105e-19,
489,123711.78055926102,13118.210072591304,0.2682964105959505,23722.023087335954,1.915390262509365e-19,
490,122952.07298349038,12768.07064910359,0.24218203393929785,21190.411839406865,1.67928888993239e-19,
491,124802.3063052182,12427.233806111466,0.21860947535956307,18928.946381267557,1.4722906506561435e-19,
492,128406.23060859743,12095.454663402781,0.1973313294068777,16908.80526107433,1.290808134922372e-19,
493,131553.81986453992,12835.713059329275,0.17812427160578065,15104.240824277225,1.1316961365197983e-19,
494,132246.97584127504,12492.922915659905,0.16078671455649554,13492.25162073285,9.921971443810728e-20,
495,130262.85458587804,12159.246128278524,0.14513669217734834,12052.28967955484,8.698935531805904e-20,
496,126921.23473896211,11834.442587856282,0.1310099498824344,10765.998949775785,7.62665764712704e-20,
497,123988.94647437177,11518.27839600568,0.1182582206500165,9616.981596053802,6.68655453920881e-20,
498,122944.24117132729,11210.525710747577,0.10674766888816598,8590.589188865913,5.862333629549534e-20,
499,124484.94550246278,10910.962595493327,0.09635748576525599,7673.736142097909,5.139710651072291e-20,
